adminPrice,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyId,companyName,firstCapture,floor,garages,lastCapture,latitude,longitude,neighborhood,numPictures,propAddress,propID,propType,propertyState,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,timeMarket,zoneID,zoneName
0,,,"Bano Auxiliar, Closet, Cocina Integral",,192.0,5,Menos de 1 ano,VENTA,5500006,MEDELLIN,"casa en venta ubicado en exclusivo sector de envigado ,  amplios espacios y buena iluminacion y vista ,  esta en unidad cerrada completa,  en zona tranquila y de facil acceso. cerca del parque la guayacana y la transversal intermedia. si quieres tener una mejor asesoria,  comunicate con nosotros y permitanos atenderle. 679-34232.",,172611,PORTADA INMOBILIARIA,18-03-2021,,3,18-03-2021,6.24470472335815,-75.6013336181641,,8,CARRERA 24   27SUR - 191,6059555,CASA,USED,,,4,1200000000,,5,1,5500101,CENTRO
0,,"Acceso Pavimentado, Cancha de Baloncesto, Cancha de Futbol, Garaje / Parqueadero(s), Garaje Cubierto, Jardin, Parqueadero Visitantes","Bano Auxiliar, Closet, Estudio, Instalacion de gas, Parqueadero interno, Patio, Piso en Baldosa /  Marmol","Bombas de gasolina, Cerca a sector comercial, Colegios / Universidades, Comodas vias de acceso, Parques cercanos, Sobre via secundaria, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",174.0,3,Mas de 30 anos,VENTA,5500006,MEDELLIN,"venta de casa en medellin sector velodromo ,  cerca a la estacion de la floresta,   a los colegios san ignacio infantil y jesus maria. cuatro alcobas,  cuatro closet,  sala,  comedor,  star,  cocina integral mixta con red de gas,  dos patios,  zona ropas,  dos banos completos y un social uno de ellos en alcoba principal,  pisos en ceramica ,  baldosa en granito,  parqueadero cubierto. casa de un solo nivel,  iluminada,  sector tranquilo,  parqueadero externo para visitante,  8 mts de frente por 23 de fondo.",,146067,MERINO HERMANOS Y CIA LTDA.,18-03-2021,,1,18-03-2021,6.25600004196167,-75.5960006713867,,20,CARRERA 77B # 45G - 80 CASA CASA 1. PISO,6069814,CASA,USED,,,4,850000000,,5,1,5500104,NOROCCIDENTE
0,,,"Balcon, Instalacion de gas, Patio, Piso en Baldosa /  Marmol","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Comercial, Zona Residencial",145.0,3,,VENTA,5500006,MEDELLIN,casa en belen las mercedes 2 piso 3 patios un balcon amplio dos salas comedor cocina muy amplia 4 habitaciones con posibilidad de 5 3 banos 2 con banera y 1 con vestier cerca a los colegios san roberto pedro justo vaquita de la 33 y el centro comercial los molinos muy buenas rutas de trasporte,,571542,LAURA  MEJIA,18-03-2021,,,18-03-2021,6.23602676391602,-75.607307434082,BELEN,20,CRR 84 NO 32 A 47 ,6011374,CASA,USED,,,4,298000000,,3,1,5500105,SUROCCIDENTE
0,,Terraza,"Balcon, Bano Auxiliar, Closet, Cocineta, Comedor, Hall de Alcobas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia",,181.0,4,Mas de 30 anos,VENTA,5500006,MEDELLIN,"bemsa,  propiedad raiz,  ofrece: casa en villa hermosa,  de 4 alcobas,  4 banos,  sala,  comedor,  estar,  biblioteca,  balcon,  terraza,  cocina,  zona de ropas,  patio. caracteristicas del sector: excelente ubicacion,  cerca a colegios,   universidades,  iglesia,  parques cercanos,  supermercados,   zona residencial,  buenas rutas de transporte. 786-23535.",,448597,BEMSA,18-03-2021,,,18-03-2021,6.25240802764893,-75.5550994873047,,20,CARRERA 39   60- 36,6045242,CASA,USED,,,4,380000000,,3,1,0,
540000,,"Canchas Deportivas, Circuito cerrado de TV, En conjunto cerrado, Garaje(s), Jardin, Parqueadero Visitantes, Vigilancia, Zonas Verdes","Balcon, Bano de Servicio, Cocina Integral, Cuarto de Servicio, Instalacion de gas, Patio, Zona de lavanderia","Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Comercial, Zona Residencial",232.0,5,,VENTA,5500006,MEDELLIN,"venta de casa en el poblado,  sector los balsos,  3 niveles,  3 habitaciones,  alcoba del servicio con bano,  4 banos,  sala comedor,  star,  mini cancha de futbol,  zona bbq,  jardin. urbanizacion cerrada con porteria 24 horas,  vigilancia permanente y zonas verdes..",,210554,RESPUESTA INMOBILIARIA,18-03-2021,,2,18-03-2021,6.1967601776123,-75.5747299194336,EL POBLADO,18,CARRERA 43A,5393574,CASA,USED,,,4,980000000,,4,1,5500102,SURORIENTE
870000,,"En conjunto cerrado, Parqueadero Visitantes, Vigilancia privada 24*7","Cocina Integral, Cuarto de Servicio, Estudio",Zona Residencial,350.0,4,16 a 30 anos,VENTA,5500006,MEDELLIN,"mattis inmobiliaria te ofrece casa de alta gama ubicada en castropol. el inmueble cuenta con 3 habitaciones de amplio espacio interior,  4 banos,  sala-comedor,  cocina integral,  estudio,  closet de linos,  balcon,  cuarto y bano de servicio,  zona de ropas,  2 cuartos utiles y 3 parqueaderos paralelos. comunicate con nosotros para brindarte mas informacion de esta propiedad..",,178251,MATTIS INMOBILIARIA,18-03-2021,,3,18-03-2021,6.21500015258789,-75.5650024414063,,18,CALLE 15 # 35A - 22 UNIDAD HUNGRIA,5961681,CASA,USED,,,3,880000000,,6,1,5500102,SURORIENTE
680000,,"En conjunto cerrado, Jardin, Parqueadero Visitantes, Salon Comunal, Vigilancia, Vivienda Bifamiliar, Zonas Verdes","Balcon, Bano Auxiliar, Cocina Integral, Cuarto de Servicio, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",178.0,4,9 a 15 anos,VENTA,5500006,MEDELLIN,"codigo arrendamientos santa fe: v6782.  propiedad ubicada en el poblado en el sector de san lucas,  con facil acceso al transporte publico y a las principales vias de la ciudad como la transversal superior,  esta cerca a la iglesia de san lucas..",,1851525,ARRENDAMIENTOS SANTA FE,18-03-2021,1,1,18-03-2021,6.21309995651245,-75.5562515258789,EL POBLADO,28,CARRERA 24 NO. 16AASUR-198,6010000,CASA,USED,,,4,730000000,,6,1,5500102,SURORIENTE
0,,"Bahias de parqueo, En conjunto cerrado, En zona residencial, Garaje / Parqueadero(s), Porteria / Vigilancia, Vigilancia 24x7, Zonas Verdes","Balcon, Bano Auxiliar, Barra estilo americano, Calentador, Chimenea, Closet, Cocina Integral, Comedor, Cuarto de Servicio, Patio, Piso en Baldosa /  Marmol, Ventilacion Natural, Zona de lavanderia","Cerca a sector comercial, Cerca centro comercial, Colegios / Universidades, Comodas vias de acceso, Supermercados / C.Comerciales",486.0,4,16 a 30 anos,VENTA,5500006,MEDELLIN,"casa en urbanizacion muy exclusiva y excelente estado,  ubicada en sector el tesoro (poblado). cuenta con 486m2 construidos en 3 niveles,  distribuidos en 4 alcobas con bano,  biblioteca y estar. sala y comedor independientes,  cocina integral de gran tamano con salida al jardin. zona verde privada de mucha vegetacion con area de bbq y chimenea. garaje cubierto para 2 carros. a pasos la clinica el rosario y muy cerca del c.cial el tesoro.  594-33629.",,210587,ALBERTO ALVAREZ,18-03-2021,,2,18-03-2021,6.19552993774414,-75.5564270019531,,20,CARRERA 20   2- SUR 240 ,5910095,CASA,USED,,,4,1400000000,,6,1,0,
0,,"Acceso Pavimentado, Garaje / Parqueadero(s), Garaje(s), Vivienda Multifamiliar, Zonas Verdes","Bano Auxiliar, Bano Independiente, Closet, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Zona de lavanderia","Parques cercanos, Trans. Publico cercano, Zona Residencial",114.0,3,,VENTA,5500006,MEDELLIN,"primer piso que consta de 3 alcobas,  3 banos,   salacomedor,  cocina integral con red de gas,  zona de ropas amplia,  patio,  cuarto util y parqueadero de vehiculo cubierto afuera de la casa.  propiedad horizontal,  es un conjunto con zonas verdes,  la porteria es cerrada pero no se paga administracion.  conjunto ubicado en el sector de calasanz,  cerca a la iglesia emaus,  cerca a supermercados,  colegios,  universidades,  cerca al nuevo proyecto de tranvia de la 80 y excelente servicio de transporte..",,2004251,D LOGISTICA INMOBILIARIA,18-03-2021,,1,18-03-2021,6.26263427734375,-75.5989990234375,,10,CRR 81 B,6009216,CASA,USED,,,3,290000000,,3,1,5500104,NOROCCIDENTE
0,,"Garaje / Parqueadero(s), Garaje(s)","Bano de Servicio, Calentador, Closet, Cocina Integral, Instalacion de gas, Patio, Zona de lavanderia",,130.0,3,,VENTA,5500006,MEDELLIN,"codigo interno 63105. casa en laureles,  130 m2,  $400000.000,  sin administracion,  con 4 alcobas,  3 banos,  4 closets,  sala comedor,  cocina integral,  patio,  calentador a gas,  red de gas,  garaje independiente,  zona de ropas,  piso en ceramica,  estrato 5. sede laureles 4111333 opc 1 whatsapp arrendamientos whatsapp ventas codigo 63105.",,1443003,HABITAMOS PROPIEDAD RAIZ,18-03-2021,,1,18-03-2021,0,0,,16,CQ 72 36 08 PISO 2,5977194,CASA,USED,,,4,400000000,,5,1,0,
0,,"Garaje(s), Jardin, Vivienda Bifamiliar","Bano Auxiliar, Calentador, Cocina Integral, Cocina tipo Americano, Comedor auxiliar, Cuarto de Servicio, Deposito / Bodega, Despensa, Estudio, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",240.0,3,9 a 15 anos,VENTA,5500006,MEDELLIN,"vendo casa en san javier,  a cuadra y media del estacion del metro con una area de 240 mtrs aprox,  cerca a supermercados,  iglesia,   colegios,  y muy buenas rutas de transporte. 6 alcobas,  sala-comedor,  cocina integral,  estudio,  2 patios,  piso en ceramica,  red de gas natural,  calentador,  garaje,  y jardin. optima para vivienda,  y/o actividad comercial. muy bien ubicada..",,173809,COSEINPRO,18-03-2021,1,1,18-03-2021,6.25691699981689,-75.6142501831055,SAN JAVIER,30,CRR10047A28,2127554,CASA,USED,,,6,360000000,,3,1,5500106,OCCIDENTE
0,,"Garaje / Parqueadero(s), Garaje Cubierto, Garaje(s), Jardin, Piscina, Terraza, Zonas Verdes","Bano de Servicio, Calentador, Closet, Cocina Integral, Instalacion de gas, Patio, Zona de lavanderia",,330.0,5,Mas de 30 anos,VENTA,5500006,MEDELLIN,"excelente casa independiente en sector exclusivo del poblado,  totalmente remodelada,  con amplias zonas verdes,  piscina y apartamento de huespedes independiente,  garage para 4 carros,  se recibe propiedad de menor valor.",,95818,ARRENDAMIENTOS ENVIGADO,18-03-2021,1,1,18-03-2021,0,0,,24,CL 17 SUR 30 124,5996776,CASA,USED,,,4,2300000000,,6,1,0,
0,,,"Balcon, Cocina Integral, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",80.0,1,1 a 8 anos,VENTA,5500006,MEDELLIN,"codigo arrendamientos santa fe: v9618. propiedad ubicada en el sector aranjuez,  con facil acceso al transporte publico y a las principales vias de la ciudad como: avenida carabobo y avenida venezuela,  cerca al museo pedro nel gomez y al comfama de aranjuez..",,1851525,ARRENDAMIENTOS SANTA FE,18-03-2021,2,,18-03-2021,6.29203605651855,-75.5434036254883,ARANJUEZ,17,CRA 51 86B-04,6012948,CASA,USED,,,3,192000000,,3,1,5500103,NORORIENTE
0,,"Acceso Pavimentado, Cancha de Futbol, Canchas Deportivas, Garaje / Parqueadero(s), Garaje(s), Gimnasio, Oficina de negocios, Vigilancia, Zona Infantil, Zonas Verdes","Balcon, Bano Auxiliar, Bano Independiente, Closet, Cocina Integral, Comedor auxiliar, Cuarto de Servicio, Deposito / Bodega, Estudio, Instalacion de gas, Patio, Piso en Baldosa /  Marmol, Zona de lavanderia","Cerca de Zona Urbana, Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Zona Comercial, Zona Residencial",351.0,5,16 a 30 anos,VENTA,5500006,MEDELLIN,"excelente casa unifamiliar,  con 7 alcobas ,  garaje,   propia para vivienda,  comercio o construir,  puesto que es alta mixtura,  esta ubicada en un sector privilegiado de la ciudad de medellin,  cerca a bancos,  hoteles y centros comerciales,  cuenta con buen trasporte publico. alta mixtura . .",,1618525,ROMA PROPIEDADES,18-03-2021,2,1,18-03-2021,6.25125646591187,-75.5886917114258,,17,CRA 70A # 45E 46,5773820,CASA,USED,,,7,1150000000,,5,1,5500106,OCCIDENTE
0,,"Garaje / Parqueadero(s), Garaje Cubierto, Garaje(s)","Balcon, Bano de Servicio, Cocina Integral, Instalacion de gas, Zona de lavanderia",,260.0,3,16 a 30 anos,VENTA,5500006,MEDELLIN,"excelente casa de dos niveles ubicada en uno de los sectores mas exclusivo de medellin,  la cual cuenta con 5 habitaciones. 3 banos,  parqueadero doble,  patio y una excelente iluminacion,  esta ubicada en un sector muy residencial y tranquilo..",,29313,ARRENDAMIENTOS LAS VEGAS,18-03-2021,1,1,18-03-2021,0,0,,18,CR 84 E 9 12,5959393,CASA,USED,,,5,500000000,,4,1,0,
0,,,Balcon,,112.0,2,,VENTA,5500006,MEDELLIN,"excelente ubicacion en sector plano muy central,  segundo piso remodelado y amplios espacios repartidos en sus 112 mt2  112m2 salacomedor 3 alcobas 2 closets cocina integral red de gas patio calentador 2 banos cabinados balcon piso en ceramica nuevo.",,1170496,PSC INMOBILIARIA,18-03-2021,2,,18-03-2021,6.22375297546387,-75.5966033935547,BELEN SAN BERNARDO,22,CLL 19 75 - 05,6078654,CASA,USED,,,3,290000000,,3,1,5500105,SUROCCIDENTE
0,,"Garaje(s), Zonas Verdes","Balcon, Bano Auxiliar, Calentador, Cocina Integral, Cocina tipo Americano, Comedor auxiliar, Despensa, Estudio, Instalacion de gas, Patio, Zona de lavanderia","Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",260.0,4,9 a 15 anos,VENTA,5500006,MEDELLIN,"venta casa unifamiliar en belen malibu medellin. precio negociable. remodelada. cocina integral en isla, bano social, dos patios cubiertos, habitacion principal con bano y jacuzzi, todas las habitaciones con closet, 5 habitaciones, garaje doble lineal con puerta electrica, cuarto util, casa confortable con buena distribucion e iluminada, cerca a la unidad deportiva de belen y centro comercial unicentro ",,1598733,MARIA T AGUIRRE,18-03-2021,1,2,18-03-2021,6.24593687057495,-75.5741806030273,MALIBU,17,CL 32D 66 C 104,6006899,CASA,USED,,,5,900000000,,5,1,5500106,OCCIDENTE
490000,,"Acceso Pavimentado, Arboles frutales, Asador, Cancha de Futbol, Cochera, Garaje / Parqueadero(s), Garaje(s), Gimnasio, Jardin, Parqueadero Visitantes, Piscina, Porteria / Recepcion, Rio / Quebrada cercano(a), Salon Comunal, Vigilancia, Zonas Verdes","Bano Auxiliar, Bano Independiente, Closet, Cocina Integral, Comedor auxiliar, Con casa club, Cuarto de Servicio, Deposito / Bodega, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Patio, Zona de lavanderia","Parques cercanos, Trans. Publico cercano, Zona Campestre, Zona Residencial",326.0,4,Mas de 30 anos,VENTA,5500006,MEDELLIN,"estas buscando vivir en la ciudad,  pero sentir que estas en las afueras  en medio de los arboles,  el sonido de la quebrada y la tranquilidad del campo   esta es la casa en la que quieres vivir y disfrutar en familia.     casa en el poblado jardin de sauzalito de cuatro niveles,  espaciosa y en unidad completa,  cuenta con 4 alcobas todas con closet y bano; la alcoba principal con bano y 2 closets,  biblioteca,  sala de estar y amplia cocina con su habitacion de servicio y zona de ropas; jardin interno que rodea la propiedad y el cual a su alrededor tiene corredores en los que podras disfrutar de la tranquilidad o en compania de tus invitados.  al ingresar nos encontramos con el primer nivel en el que esta el parqueadero para dos carros privado y espacios para utilizar como cuartos utiles y closets; al seguir nuestro recorrido en el segundo nivel tenemos:   el jardin que rodea toda la propiedad y sus corredores,  la sala y el comedor,  un bano social,  la cocina con su zona de ropas,  cuarto de servicio",,1238372,COFFEE REALTY SAS,18-03-2021,1,2,18-03-2021,6.20149230957031,-75.565544128418,,6,CRA 33 ·# 01 - 48 ,5108766,CASA,USED,,,4,920000000,,5,1,5500102,SURORIENTE
520000,,"Acceso Pavimentado, Arboles frutales, Cochera, En conjunto cerrado, Garaje / Parqueadero(s), Garaje(s), Jardin, Parqueadero Visitantes, Piscina, Porteria / Recepcion, Salon Comunal, Vigilancia, Zonas Verdes","Balcon, Bano Auxiliar, Bano Independiente, Cocina Integral, Cuarto de Servicio, Deposito / Bodega, Despensa, Estudio, Hall de Alcobas, Instalacion de gas, Zona de lavanderia","Parques cercanos, Zona Campestre, Zona Residencial",326.0,5,,VENTA,5500006,MEDELLIN,"consta de 4 alcobas mas servicio,  4 banos mas uno social,  sala y comedor independiente,  jardin y parqueadero doble independiente,  afuera caben otros 2 carros.  casa de 326 m2 de construida mas 70 m2 de jardin.    la unidad cuenta con: piscina adultos y ninos,  salon social,  cancha polideportiva,  zonas verdes,  juegos infantil,  turco y porteria 24 horas.     casa unifamiliar en unidad cerrada ubicada en el poblado sector loma de los parra,  cerca a la inferior y al tesoro.        .",,2004251,D LOGISTICA INMOBILIARIA,18-03-2021,,2,18-03-2021,6.19890308380127,-75.5585021972656,,22,CLL 7,6006107,CASA,USED,,,5,920000000,,6,1,5500102,SURORIENTE
0,,"Acceso Pavimentado, Arboles frutales, Ascensor, Cancha de Futbol, Canchas Deportivas, Circuito cerrado de TV, Cochera, En conjunto cerrado, Garaje / Parqueadero(s), Garaje(s), Gimnasio, Parqueadero Visitantes, Piscina, Porteria / Recepcion, Salon Comunal, Sistema de riego, Vigilancia, Vista panoramica, Zona de Camping, Zona Infantil, Zonas Verdes","Amoblado, Balcon, Bano Auxiliar, Bano Independiente, Calentador, Closet, Cocina Equipada, Cocina Integral, Deposito / Bodega, Instalacion de gas, Zona de lavanderia","Cerca de Zona Urbana, Colegios / Universidades, Parques cercanos, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Comercial, Zona Residencial",208.0,2,1 a 8 anos,VENTA,5500006,MEDELLIN,"casa en venta ubicada en medellin, poblado. acogedor y amplio inmueble de 208 mts,  distribuidos de la siguiente forma: 3 alcobas,  2 banos,  biblioteca,  closet,  balcon,  2 cuartos utiles,  parqueadero doble,  sala y comedor amplio,  piscina,  sauna,  turco,  gimnasio,  juegos infantiles.  no amoblada.  en un sector muy tranquilo de medellin,  con faciles vias de acceso,  y transporte publico recurrente,  sector tranquilo y muy residencial. .",,2942560,PROPIEDADES Y BIENES INMOBILIARIOS S.A.S,18-03-2021,15,2,18-03-2021,6.19693040847778,-75.5684356689453,,27,CALLE 35 #5 SUR -350,6070764,CASA,USED,,,3,980000000,,5,1,5500102,SURORIENTE
0,,"Acceso Pavimentado, Ascensor, Porteria / Recepcion","Closet, Cocina Integral, Piso en Baldosa /  Marmol",Trans. Publico cercano,108.0,3,1 a 8 anos,VENTA,5500006,MEDELLIN,"apartamento esquinero iluminado,  cerca a parques del rio,  cuenta con cocina integral,  sala comedor,  tres alcobas mas la del servicio con closet y un vestier,  estudio,  balcon,  tres banos cabinados,  zona de ropas y piso en marmol,  piso 3,  ascensor,  edificio de siete pisos,  uno por piso. 170.000 pesos de administracion,  350.000 pesos de predial trimestral. cod 6122 .",,201050,LA PALMA INMOBILIARIA,18-03-2021,3,1,18-03-2021,6.19504594802856,-75.5719146728516,,23,CARRERA 38 # 63-11 APTO 301,5966057,CASA,USED,,,3,390000000,,5,1,5500106,OCCIDENTE
720000,,"Circuito cerrado de TV, En conjunto cerrado, Jardin, Vigilancia, Zonas Verdes","Balcon, Bano Auxiliar, Bano de Servicio, Calentador, Citofono, Cocina Integral, Cuarto de Servicio, Estudio, Hall de Alcobas, Instalacion de gas, Piso en Baldosa /  Marmol, Zona de lavanderia","Colegios / Universidades, Parques cercanos, Sobre via principal, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Campestre, Zona Comercial, Zona Residencial",280.0,5,16 a 30 anos,VENTA,5500006,MEDELLIN,"vendo casa (sector san lucas)   280 mt2 construidos   3 alcobas,  + estar + estudio + servicio,  balcon  dos parqueaderos unidad completa admon $720,  predial $1300 trimestral,  construido(a) en el 1995 remodelada.",,1422881,RHBRAIZ,18-03-2021,1,2,18-03-2021,6.1830096244812,-75.5638275146484,SAN LUCAS,13,CARRERA 25 B NO 18 A SUR- 62,6005898,CASA,USED,,,4,1300000000,,5,1,5500102,SURORIENTE
353400,,"Canchas Deportivas, En conjunto cerrado, Gimnasio, Jaula de Golf, Parqueadero Visitantes, Salon Comunal, Vivienda Multifamiliar","Bano Auxiliar, Calentador, Cocina Integral, Cocina tipo Americano, Cuarto de Servicio, Deposito / Bodega, Hall de Alcobas, Instalacion de gas, Patio, Zona de lavanderia",Trans. Publico cercano,167.0,4,16 a 30 anos,VENTA,5500006,MEDELLIN,"area:167 m2+ 15 m2 de jardin interior,  cubierto parcialmentecon techo en vidrio templado.  biblioteca o posibilidad de cuarta alcoba.  parqueadero doble paralelo,  con entrada directa a la casa cuarto util dentro de la casa alcoba de servicio con bano y closet 2 accesos a la casa,  peatonal y vehicular.  zonas sociales: porteria 24 horas,  piscina,  2 salones sociales,  juegos infantiles,  gimnasio,  placa polideportiva,  parqueaderos de visitantes.  numero de casas:la unidad cuenta con 68 casas, .",,306957,MEDIO INMOBILIARIO,18-03-2021,,2,18-03-2021,0,0,BELEN ALIADAS,16,BELEN ALIADAS,5412119,CASA,USED,,,3,480000000,,5,1,5500105,SUROCCIDENTE
0,,,"Cocina Integral, Piso en Baldosa /  Marmol",Zona Residencial,108.0,3,16 a 30 anos,VENTA,5500006,MEDELLIN,"mattis inmobiliaria te ofrece casa en primer piso para la venta ubicada en la america. el inmueble cuenta con un area total de 123.85 m2 distribuida en 3 amplias alcobas mas servicio,  sala,  comedor,  2 banos mas servicio totalmente remodelados,  3 patios,  cocina integral remodelada,  gas propano,  baldosa granito y ademas tiene excelente servicio de transporte publico,  ideal para adulto mayor y familias numerosas por su distribucion y amplios espacios. comunicate con nosotros para visitar esta propiedad..",,178251,MATTIS INMOBILIARIA,18-03-2021,,,18-03-2021,6.2519998550415,-75.6029968261719,,27,CARRERA 82 # 44B,6076604,CASA,USED,,,4,280000000,,4,1,5500104,NOROCCIDENTE
0,,,"Balcon, Bano Auxiliar, Cocina Integral, Instalacion de gas, Patio","Colegios / Universidades, Parques cercanos, Supermercados / C.Comerciales, Trans. Publico cercano, Zona Residencial",125.0,2,16 a 30 anos,VENTA,5500006,MEDELLIN,"excelente casa esquinera en venta en robledo aures, con acabados modernos, buenos espacios e iluminacion, cerca a colegios, transporte publico cercano.2 niveles, 5 alcobas, sala comedor, 2 banos, 1 closets,  cocina integral, red de gas, 2 balcones, terraza, piso  en ceramica, posibilidad de independizar el 3 piso.",,2874280,ROBINSON  MARIN GONZALEZ,18-03-2021,2,,18-03-2021,6.29126977920532,-75.5956878662109,ROBLEDO,18,CALLE 78C NO. 96A-13 ,6005268,CASA,USED,,,5,160000000,,2,1,5500104,NOROCCIDENTE
1100000,,"Ascensor, Parqueadero Visitantes, Piscina, Porteria / Recepcion, Salon Comunal, Terraza, Vigilancia, Zona Infantil","Balcon, Calentador, Cuarto de Servicio, Deposito / Bodega, Parqueadero Visitantes, Terraza","Bombas de gasolina, Seguridad",630.0,5,9 a 15 anos,VENTA,5500006,MEDELLIN,"se vende hermosa casa en el poblado en un sector exclusivo muy cerca al colegio marymount,  cuenta con 355 metros construidos y 630 metros  en total  contando un gran jardin donde puedes tener una increible vista a la ciudad,  este espacio se integra con una terraza con salida a la cocina y asi disfrutar en un solo ambiente de este maravilloso espacio,  en el segundo nivel estan las 3 habitaciones cada una con bano y vestir y un balcon  con linda vista con salida desde  la biblioteca. la unidad cuenta con 16 casa independientes,  jardines,  piscina,  porteria y seguridad 24 horas.   un lugar maravilloso para disfrutar los mejores momentos..",,545767,CENTURY 21 RADIAL,18-03-2021,,4,18-03-2021,6.20080518722534,-75.554801940918,,21,"CALLE 7 18-120, EL POBLADO, SURORIENTE, MEDELLÍN, ANTIOQUIA",5569506,CASA,USED,,,3,2290000000,,6,1,5500102,SURORIENTE
472000,,"Parqueadero Visitantes, Porteria / Recepcion, Terraza, Vigilancia","Balcon, Chimenea, Cuarto de Servicio, Parqueadero Visitantes, Terraza, Zona de BBQ",Seguridad,1605.0,4,1 a 8 anos,VENTA,5500006,MEDELLIN,"casa espectacular para la venta en el alto de las palmas,  solo a 15 minutos de medellin,  esta hermosa casa campestre tiene dos niveles en el primera cocina abierta que se integra con la sala y comedor. cuenta con estudio,  jardin y terraza con la mejor vista.  en el segundo nivel estan las 3 habitaciones amplias con vestier,  cuenta con lindos acabados. 6 meses de construccion. esta exclusiva casa esta en un lugar tranquilo,  unidad cerrada donde puedes disfrutar de la naturaleza en una zona de alta valorizacion.",,545767,CENTURY 21 RADIAL,18-03-2021,,2,18-03-2021,6.15004777908325,-75.5422744750977,,23,"KILOMETRO 17, LAS PALMAS, SURORIENTE, MEDELLÍN, ANTIOQUIA",5299362,CASA,USED,,,3,2600000000,,5,1,5500102,SURORIENTE
1262000,,"Parqueadero Visitantes, Porteria / Recepcion, Salon Comunal, Terraza, Vigilancia","Balcon, Cuarto de Servicio, Parqueadero Visitantes, Puerta electrica, Terraza",Seguridad,572.0,4,16 a 30 anos,VENTA,5500006,MEDELLIN,"hermosa casa en exclusiva unidad cerrada en el sector de san lucas,  cuenta con generosos espacios,  jardin amplio,  terrazas,  kiosko con bbq y zona social amplia. en el segundo nivel estan 4 habitaciones 3 de ellas con bano y vestier,  balcon. esta unidad se encuentra en un sector tranquilo,  cerca de centro comerciales,  supermercado,  colegios..",,545767,CENTURY 21 RADIAL,18-03-2021,,4,18-03-2021,6.18316984176636,-75.5682373046875,,19,"CALLE 18 AA SUR 29C-170, EL POBLADO, SURORIENTE, MEDELLÍN, ANTIOQUIA",5299395,CASA,USED,,,4,1400000000,,6,1,5500102,SURORIENTE
1100000,,"Canchas Deportivas, Gimnasio, Parqueadero Visitantes, Porteria / Recepcion, Salon Comunal, Terraza, Vigilancia, Zona Infantil","Balcon, Chimenea, Cuarto de Servicio, Deposito / Bodega, Parqueadero Visitantes, Sauna / Turco / Jacuzzi, Terraza",Seguridad,478.0,6,16 a 30 anos,VENTA,5500006,MEDELLIN,"venta de hermosa casa en el sector de san lucas- el poblado.  urbanizacion exclusiva de 11 casas con excelente ubicacion.   esta casa consta de 2 niveles mas un subnivel con un apartamento   ( basement)  independiente con entrada por la casa principal o por el jardin. la casa tiene 5 balcones. deck,  chimenea natural,  2 salas,  zona de ropas independiente,  maleteros,  vestier amplio jacuzzi.  en esta propiedad podras disfrutar de varios habientes amplios y agradables..",,545767,CENTURY 21 RADIAL,18-03-2021,,4,18-03-2021,6.18215942382813,-75.5609893798828,,24,"CARRERA 22 16 AA SUR- 296, EL POBLADO, SURORIENTE, MEDELLÍN, ANTIOQUIA",5299466,CASA,USED,,,4,2500000000,,6,1,5500102,SURORIENTE
